tick,left_rpm_ref,left_rpm_fbk,left_id,left_iq,right_rpm_ref,right_rpm_fbk,right_id,right_iq
30314,60,60.04476,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
30364,#N/A,#N/A,0,-0.44793567
,,,0,-0.019151628
,,,0,0.25124872
,,,0,0.7925092
,,,0,-0.43822724
31456,60,60.000748,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
31493,#N/A,#N/A,0,0.46098575
,,,0,-0.5412038
,,,0,-0.24381451
,,,0,-0.37992197
,,,0,-0.07006647
32399,60,59.95606,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
32517,#N/A,#N/A,-0.5682059,0.47357303
,,,-0.038367465,0.32518566
,,,0.2577101,0.39629295
,,,0.7602099,-0.28964716
,,,0.050444655,0.4086766
32979,60,60.08585,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
33085,#N/A,#N/A,0,0.12399209
,,,0,0.8048459
,,,0,-0.5852762
,,,0,-0.09158825
,,,0,0.36951095
33738,60,59.976162,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
33771,#N/A,#N/A,-0.15760705,0.34440497
,,,0.39180478,0.35339952
,,,0.63134,-0.27509007
,,,-0.472429,0.31046116
,,,-0.05928311,0.2651858
33826,#N/A,#N/A,0,0.4305123
,,,0,-0.15762562
,,,0,-0.21686834
,,,0,-0.41742063
,,,0,0.037726596
34848,60,60.132233,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
34881,#N/A,#N/A,-0.4151389,0.29666302
,,,0.04147306,0.24155869
,,,0.47892296,0.17490628
,,,-0.48356554,0.3475741
,,,-0.42597434,0.38113606
34955,#N/A,#N/A,0,-0.043571915
,,,0,0.46262234
,,,0,0.24017042
,,,0,0.6924879
,,,0,-0.38671863
36008,60,59.963253,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
36079,#N/A,#N/A,0.003560368,0.28750184
,,,0.56612045,0.35566407
,,,-0.6519437,0.39199468
,,,-0.16047394,0.42385945
,,,0.16823035,0.40205866
36162,#N/A,#N/A,0,0.59223044
,,,0,-0.39736784
,,,0,-0.08309978
,,,0,0.37556672
,,,0,0.73275197
37001,60,60.050236,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
37057,#N/A,#N/A,-0.08683869,0.19622003
,,,-0.47207117,0.43853986
,,,-0.03587431,0.4035085
,,,0.3111531,0.2571397
,,,-0.47490355,0.33461243
37111,#N/A,#N/A,0,-0.35246813
,,,0,-0.51167077
,,,0,-0.073479734
,,,0,0.3342893
,,,0,0.8007588
37823,60,60.19669,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
37907,#N/A,#N/A,0,-0.71402436
,,,0,-0.21236563
,,,0,0.21188462
,,,0,0.59740984
,,,0,-0.54906946
38317,60,59.878746,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
38401,#N/A,#N/A,0,-0.36740625
,,,0,-0.071329355
,,,0,0.42545572
,,,0,-0.68306065
,,,0,-0.35183963
38935,60,60.08834,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
38960,#N/A,#N/A,-0.21972895,0.38485432
,,,-0.19638418,0.3478415
,,,0.13653629,0.39936355
,,,0.5826185,0.31211263
,,,-0.6146368,0.39951152
39575,60,59.801884,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
39609,#N/A,#N/A,0,-0.55396885
,,,0,0.5363295
,,,0,-0.52249336
,,,0,-0.33142608
,,,0,0.23845863
40147,60,59.890877,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
40351,#N/A,#N/A,0,-0.38496643
,,,0,0.52446514
,,,0,-0.67442644
,,,0,-0.19370826
,,,0,0.15979442
41538,60,59.90524,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
41603,#N/A,#N/A,-0.51722443,0.38179055
,,,-0.00668139,0.3689955
,,,-0.10138837,0.36617532
,,,0.36645573,0.2465626
,,,0.8211954,0.4184877
42195,60,59.88865,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
42277,#N/A,#N/A,0,-0.41684353
,,,0,-0.15616241
,,,0,0.15504494
,,,0,0.5810963
,,,0,-0.66827214
43153,60,60.078625,#N/A,#N/A
,,,#N/A,#N/A
