tick,left_rpm_ref,left_rpm_fbk,left_id,left_iq,right_rpm_ref,right_rpm_fbk,right_id,right_iq
17360,60,60.6391,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
17406,#N/A,#N/A,-0.08905208,0.31987807
,,,-0.11108794,0.2596288
,,,0.5220184,0.1534338
,,,-0.27069962,0.25015688
,,,-0.028139226,0.26197386
17915,60,60.694473,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
17977,#N/A,#N/A,0,0.25556776
,,,0,-0.39141572
,,,0,-0.16310962
,,,0,-0.034896784
,,,0,0.26569656
18687,60,60.44582,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
18827,#N/A,#N/A,0,0.31101978
,,,0,-0.35167876
,,,0,-0.21411277
,,,0,-0.32309836
,,,0,0.4043271
19286,60,60.42666,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
19342,#N/A,#N/A,-0.033933748,0.4032444
,,,-0.073735744,0.38414082
,,,0.5154579,-0.12681778
,,,-0.32814783,0.30247867
,,,0.012426645,0.34233624
20057,60,60.524345,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
20113,#N/A,#N/A,0.011987282,0.1390633
,,,0.24455905,0.24903893
,,,0.38427538,0.31347138
,,,-0.18873537,0.36509007
,,,-0.08667048,0.37255943
20211,#N/A,#N/A,0,0.20056729
,,,0,0.2623742
,,,0,-0.08762473
,,,0,0.122037105
,,,0,0.237849
21192,60,60.651535,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
21330,#N/A,#N/A,0,0.19383377
,,,0,0.14008181
,,,0,0.29443303
,,,0,-0.44648507
,,,0,-0.013023734
22274,60,60.44809,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
22315,#N/A,#N/A,0.198077,0.33487794
,,,0.33910307,0.46714202
,,,-0.29122603,0.19239816
,,,-0.012132019,0.38620275
,,,0.15762399,0.3665042
22379,#N/A,#N/A,0,-0.46004757
,,,0,-0.21625608
,,,0,0.02798086
,,,0,0.13012475
,,,0,-0.22979061
23190,60,60.6457,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
23220,#N/A,#N/A,0,0.08118018
,,,0,-0.30110392
,,,0,0.089764506
,,,0,-0.062175803
,,,0,0.090742156
24188,60,60.616013,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
24219,#N/A,#N/A,0,-0.21912466
,,,0,0.028965175
,,,0,0.27661684
,,,0,-0.4460429
,,,0,-0.1558257
24959,60,60.6622,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
25052,#N/A,#N/A,0,-0.19669174
,,,0,-0.09172277
,,,0,-0.079820216
,,,0,0.118961826
,,,0,0.54352754
26093,60,60.380325,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
26113,#N/A,#N/A,0.27028033,0.40310058
,,,-0.43790317,0.39997843
,,,-0.33673602,0.2521374
,,,-0.13909592,0.38047138
,,,0.14596587,0.27809966
26295,#N/A,#N/A,0,0.24784122
,,,0,-0.3240627
,,,0,-0.068106234
,,,0,0.09944978
,,,0,0.30664212
27135,60,60.453384,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
27154,#N/A,#N/A,-0.220234,0.26680028
,,,-0.34088904,0.35159987
,,,0.22741292,0.2366872
,,,-0.5652959,0.49645472
,,,-0.34200048,0.41919583
27229,#N/A,#N/A,0,-0.28352994
,,,0,0.22105944
,,,0,-0.26693487
,,,0,-0.18202661
,,,0,0.036564328
27970,60,60.56331,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
27988,#N/A,#N/A,-0.08404324,0.2198444
,,,0.067193985,0.1693219
,,,0.10761336,0.3799251
,,,-0.53387254,0.7263529
,,,-0.23800495,0.054482315
28139,#N/A,#N/A,0,-0.23412457
,,,0,-0.101087235
,,,0,0.24285504
,,,0,0.3987992
,,,0,0.40654707
29138,60,60.616264,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
29176,#N/A,#N/A,0,0.14537731
,,,0,0.24695018
,,,0,-0.38342726
,,,0,-0.18210922
,,,0,0.04518064
30088,60,60.487206,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
30112,#N/A,#N/A,0,-0.27712077
,,,0,-0.23181769
,,,0,0.114023104
,,,0,0.43349525
,,,0,-0.18900171
31075,60,60.499073,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
31137,#N/A,#N/A,0,0.02534084
,,,0,0.14306086
,,,0,0.34070435
,,,0,-0.38847813
,,,0,-0.07327488
31781,60,60.162445,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
31885,#N/A,#N/A,0,0.087615915
,,,0,-0.10134121
,,,0,0.13627282
,,,0,-0.010563403
,,,0,0.17949681
32692,60,60.60739,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
32753,#N/A,#N/A,0,-0.2513724
,,,0,-0.062360674
,,,0,0.35522652
,,,0,0.49865362
,,,0,-0.002504468
33567,60,60.38158,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
33619,#N/A,#N/A,0.36094135,0.18492843
,,,0.20388077,0.4023599
,,,-0.10725322,0.5465649
,,,-0.28800604,0.23490907
,,,0.23660745,0.26445726
33742,#N/A,#N/A,0,0.26337856
,,,0,-0.56451964
,,,0,-0.14347321
,,,0,0.13369606
,,,0,0.38435477
34521,60,60.42313,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
34580,#N/A,#N/A,0,-0.11266199
,,,0,0.10479888
,,,0,0.26780385
,,,0,-0.25812662
,,,0,-0.29065543
35322,60,60.641636,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
35345,#N/A,#N/A,-0.23853245,0.35502297
,,,0.19441108,0.34820285
,,,0.43437868,-0.16952257
,,,-0.31791025,0.33076736
,,,-0.1237602,0.30666628
35516,#N/A,#N/A,0,-0.36687052
,,,0,-0.19544148
,,,0,0.32297605
,,,0,-0.18842185
,,,0,0.08672147
36446,60,60.668297,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
36492,#N/A,#N/A,-0.09356333,0.33002913
,,,0.19793177,0.26966003
,,,0.41948825,0.39996225
,,,-0.07404634,0.401685
,,,-0.018040136,0.2400043
36988,60,60.578503,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
37005,#N/A,#N/A,0,-0.3385681
,,,0,-0.13826339
,,,0,0.1453327
,,,0,0.5014928
,,,0,-0.22729784
37589,60,60.663727,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
37711,#N/A,#N/A,0.29551753,0.23525545
,,,-0.58049124,0.4840627
,,,-0.29968357,0.2425695
,,,0.261227,0.41642076
,,,-0.37192565,0.34027335
37816,#N/A,#N/A,0,-0.46467742
,,,0,-0.28534618
,,,0,0.0132623315
,,,0,0.41156527
,,,0,-0.15216997
38739,60,60.461708,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
39338,60,60.590916,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
39391,#N/A,#N/A,0,-0.29239103
,,,0,0.008762769
,,,0,0.23867273
,,,0,-0.29856157
,,,0,-0.18667738
39924,60,60.43271,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
40003,#N/A,#N/A,0,0.30414432
,,,0,-0.2395991
,,,0,-0.102372624
,,,0,0.2964375
,,,0,0.5353408
40668,60,60.295643,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
40733,#N/A,#N/A,0.117066264,0.29300207
,,,-0.47823513,0.38354307
,,,-0.18706925,0.36543888
,,,-0.16160728,0.34283072
,,,-0.053158797,0.29930806
40919,#N/A,#N/A,0,-0.05894062
,,,0,0.17939456
,,,0,0.5140405
,,,0,-0.13717109
,,,0,0.30176067
41977,60,60.69422,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
42116,#N/A,#N/A,0.11406275,0.24663278
,,,0.31623352,0.30866504
,,,-0.27432168,0.3923325
,,,-0.068271086,0.32024497
,,,0.29739958,0.1388918
42772,60,60.50893,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
42835,#N/A,#N/A,0,0.084383324
,,,0,0.36239102
,,,0,-0.3499182
,,,0,-0.008563593
,,,0,0.13321903
43352,60,60.433968,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
43387,#N/A,#N/A,0,-0.025789008
,,,0,0.30253872
,,,0,-0.35005897
,,,0,-0.16488355
,,,0,0.014157161
44237,60,60.58458,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
44289,#N/A,#N/A,0.2954705,0.408426
,,,-0.28350726,0.4191495
,,,-0.073320836,0.32716528
,,,-0.018015414,0.32545203
,,,0.39970875,0.26591092
44344,#N/A,#N/A,0,-0.40342647
,,,0,-0.08513327
,,,0,0.11894725
,,,0,0.3567363
,,,0,0.26228648
45738,60,60.902916,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
45822,#N/A,#N/A,-0.2496377,0.29690003
,,,-0.16173288,0.18256098
,,,0.047754236,0.14140129
,,,0.43964025,0.4511888
,,,-0.21054636,0.34467715
47084,60,60.53168,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
47126,#N/A,#N/A,0.0085691735,0.27949175
,,,0.26909766,0.24521676
,,,0.71685714,-0.15520348
,,,-0.18488094,0.34442043
,,,-0.028264135,0.29715407
47266,#N/A,#N/A,0,-0.19458926
,,,0,0.14298707
,,,0,-0.12489679
,,,0,0.040285125
,,,0,0.33426446
47896,60,60.52384,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
47998,#N/A,#N/A,0,-0.35315582
,,,0,-0.05832549
,,,0,0.07008018
,,,0,0.4054171
,,,0,-0.26675063
48698,60,60.337074,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
48779,#N/A,#N/A,0.09948513,0.33918923
,,,0.40252095,0.34114414
,,,-0.2224473,0.2747071
,,,0.10452552,0.22197963
,,,0.12980792,0.4190893
49352,60,60.337578,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
49565,#N/A,#N/A,0.10031709,0.36111498
,,,0.41874954,0.32999387
,,,-0.32056558,0.35800642
,,,-0.05187294,0.17181379
,,,0.09481866,0.34704062
49675,#N/A,#N/A,0,0.29856247
,,,0,-0.3351641
,,,0,0.05508683
,,,0,0.092776924
,,,0,0.27782273
50673,60,60.145714,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
50778,#N/A,#N/A,-0.24617279,0.42572245
,,,-0.081392094,0.2649542
,,,0.1569768,0.32550696
,,,0.3718183,0.34096232
,,,-0.33374715,0.2962889
50876,#N/A,#N/A,0,-0.07244673
,,,0,0.14054982
,,,0,0.34831235
,,,0,-0.40128416
,,,0,0.02595836
52273,60,60.35316,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
52307,#N/A,#N/A,0,0.0928772
,,,0,0.0150380805
,,,0,0.36597985
,,,0,-0.29859167
,,,0,-0.26977095
53052,60,60.42565,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
53081,#N/A,#N/A,0.32196623,0.35096568
,,,-0.5283525,0.46028608
,,,-0.050767243,0.24855448
,,,0.14039883,0.3276857
,,,0.34744197,0.34550136
53579,60,60.225967,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
53690,#N/A,#N/A,0,-0.42658406
,,,0,-0.082044
,,,0,-0.014317974
,,,0,0.37107468
,,,0,-0.26632112
54245,60,60.673885,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
54296,#N/A,#N/A,-0.38230145,0.31090313
,,,-0.115823545,0.2885865
,,,-0.8576583,0.40084237
,,,-0.3907906,0.35834745
,,,-0.07276231,0.3866008
54342,#N/A,#N/A,0,-0.11532158
,,,0,0.12763894
,,,0,-0.04300753
,,,0,-0.29594204
,,,0,0.086038545
55014,60,60.24174,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
55133,#N/A,#N/A,-0.44191074,0.14368084
,,,-0.20201784,0.4306318
,,,0.29044002,0.29850027
,,,-0.027136393,0.19166282
,,,0.23345175,0.27785042
56057,60,60.40172,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
56239,#N/A,#N/A,-0.14651671,0.24660346
,,,-0.31270128,0.23663986
,,,0.009854212,0.2933935
,,,-0.2371027,0.4168201
,,,-0.58909816,0.27905807
57173,60,60.37655,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
57278,#N/A,#N/A,0,0.31969982
,,,0,-0.2607976
,,,0,-0.0702497
,,,0,0.06648307
,,,0,0.044855095
57890,60,60.49882,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
57944,#N/A,#N/A,0.4001175,0.3602819
,,,-0.3173697,0.39131993
,,,-0.14584768,0.28302205
,,,0.3517889,0.2726078
,,,-0.30162993,0.27951062
58037,#N/A,#N/A,0,-0.19137366
,,,0,-0.2443392
,,,0,-0.1499704
,,,0,0.10824211
,,,0,0.34843796
59009,60,60.54787,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
59071,#N/A,#N/A,0,-0.113164246
,,,0,0.030969106
,,,0,0.2886011
,,,0,-0.30654985
,,,0,-0.1154702
59791,60,60.241493,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
59866,#N/A,#N/A,0.3708393,0.2803616
,,,-0.24323109,0.5822864
,,,-0.08702926,0.39972368
,,,0.11102573,0.31615886
,,,0.40899855,0.42984405
60032,#N/A,#N/A,0,0.20203744
,,,0,-0.471064
,,,0,-0.09086322
,,,0,-0.22932799
,,,0,0.123043865
61265,60,60.150455,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
61337,#N/A,#N/A,0,-0.53809845
,,,0,-0.15041155
,,,0,0.09340381
,,,0,-0.061918452
,,,0,0.29260868
61883,60,60.28611,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
61987,#N/A,#N/A,0,0.11609172
,,,0,0.32511485
,,,0,-0.2482482
,,,0,-0.08461561
,,,0,-0.25023472
62812,60,60.625397,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
62953,#N/A,#N/A,0.017397773,0.28253356
,,,-0.016529236,0.12082341
,,,-0.27975258,0.30600256
,,,-0.19028251,0.29261243
,,,0.26865223,0.25732356
63401,60,60.339336,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
63443,#N/A,#N/A,-0.06309106,0.2724125
,,,0.33243698,0.276967
,,,-0.7119077,0.38679683
,,,0.18484238,0.25660837
,,,0.026136637,0.3200678
64104,60,60.48771,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
,,,#N/A,#N/A
64138,#N/A,#N/A,-0.43107522,0.5876459
,,,-0.0450868,0.33977288
,,,0.21451528,0.2468629
,,,-0.6189287,0.17325586
,,,-0.19805142,0.500348
64202,#N/A,#N/A,0,0.078025565
